design_id,stage,family,spec_json,n,identity_exact,corrected_information_mean,corrected_information_low,corrected_information_high,value_of_information_mean,value_of_information_low,value_of_information_high,adaptive_gain_mean,adaptive_gain_low,adaptive_gain_high,regime,boundary_distance,provisional,depth
B1_01,B1,,"{""b_ratio"": 0.6745424283567947, ""bias"": 0.8812646606938667, ""fitness_mode"": ""fraction"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.005270512983537687, ""n_cells"": 160, ""n_gens"": 150, ""n_metabolites"": 6, ""n_segments"": 8, ""n_seqs"": 8, ""p"": 0.5266834489032199, ""penalty"": 0.3816602313376986, ""penalty_ratio"": 0.13707136051167254, ""reward"": 2.784390772171534, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 0.23123623692935935, ""sigma_ratio"": 0.17699410828479933, ""stride"": 5, ""temperature"": 1.3064629052921897}",3,True,0.0035985141195326,0.0014016491458406003,0.0047264854651309,0.00010597064108939121,-0.00035658702273079994,0.0007404088889908,4.832790864400052e-06,-0.0044406773898124,0.0054747327405828,R0_null,0.64014858804674,R0_null,0.64014858804674
B1_02,B1,,"{""b_ratio"": 1.8100040299287956, ""bias"": 2.663293082126484, ""fitness_mode"": ""count"", ""floor"": 1, ""jitter"": 0, ""motif_length"": 4, ""mutation_rate"": 0.002088820851955816, ""n_cells"": 40, ""n_gens"": 150, ""n_metabolites"": 3, ""n_segments"": 2, ""n_seqs"": 8, ""p"": 0.6769555038173478, ""penalty"": 0.36989230229557657, ""penalty_ratio"": 0.36222571409895454, ""reward"": 1.021165223500747, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.3179711001009793, ""sigma_ratio"": 0.8957080309793586, ""stride"": 1, ""temperature"": 1.47142936595078}",3,True,0.21719659152750767,0.2129366565996739,0.22000833587809368,4.684855729185138,4.643501477918045,4.711686843913813,-0.1013196324494257,-0.2761793456264687,0.0456395232852298,R2_viability_relevant,1.1013196324494257,R2_viability_relevant,1.1013196324494257
B1_03,B1,,"{""b_ratio"": 0.8049187981065451, ""bias"": 1.2317138322537402, ""fitness_mode"": ""fraction"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 6, ""mutation_rate"": 0.0098447672782584, ""n_cells"": 40, ""n_gens"": 150, ""n_metabolites"": 3, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 0.9221890529423158, ""penalty"": 0.6854429286764818, ""penalty_ratio"": 0.2583020155205691, ""reward"": 2.6536491683778545, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 0.48270847968843666, ""sigma_ratio"": 0.31544756511804145, ""stride"": 1, ""temperature"": 1.5302336523276243}",3,True,0.0301863121400387,0.0265747680776641,0.033247311371982,0.010733433105031132,0.008179683730374,0.012226763308867702,-0.0033037176059600667,-0.0075052064853524,-0.0008189120954267,R1_syntactic_only,0.9570662675798755,R1_syntactic_only,0.9570662675798755
B1_04,B1,,"{""b_ratio"": 0.3486786964402718, ""bias"": 0.5672750572311464, ""fitness_mode"": ""count"", ""floor"": 1, ""jitter"": 0, ""motif_length"": 4, ""mutation_rate"": 0.0004548484908839134, ""n_cells"": 160, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 0.4132892346669069, ""penalty"": 0.6261642305438038, ""penalty_ratio"": 0.32566790330503453, ""reward"": 1.9227078388419245, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.0698950358755535, ""sigma_ratio"": 0.6576167974982903, ""stride"": 5, ""temperature"": 1.6269277791346792}",3,True,0.214445852878021,0.20622565931797662,0.2188321808839451,0.035594473164683664,0.0325500054481402,0.0376058872830853,0.02254862578502957,-0.0066906537424547,0.0680675737568936,R1_syntactic_only,0.8576221073412653,R1_syntactic_only,0.8576221073412653
B1_05,B1,,"{""b_ratio"": 0.1093673333098307, ""bias"": 0.17457948265469816, ""fitness_mode"": ""fraction"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 6, ""mutation_rate"": 0.0005713501507091968, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 8, ""n_seqs"": 8, ""p"": 0.8472310620440695, ""penalty"": 0.1913976042282789, ""penalty_ratio"": 0.15585300338192654, ""reward"": 1.2280649077980763, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.5481866023906559, ""sigma_ratio"": 0.9698793786917923, ""stride"": 5, ""temperature"": 1.5962671610555375}",3,True,0.25232294051570997,0.23775239550709024,0.2750156079503341,0.0022454091242644332,-0.0009508228885622,0.0043033527477011,0.00041257915823696666,-0.0007681877955081,0.0025228470632188,R1_syntactic_only,0.9910183635029423,R1_syntactic_only,0.9910183635029423
B1_06,B1,,"{""b_ratio"": 2.706729471714167, ""bias"": 3.287253126583312, ""fitness_mode"": ""count"", ""floor"": 1, ""jitter"": 0, ""motif_length"": 6, ""mutation_rate"": 0.00297897213265309, ""n_cells"": 160, ""n_gens"": 150, ""n_metabolites"": 3, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 0.7312723714383104, ""penalty"": 0.9038251479307287, ""penalty_ratio"": 0.38969257239241206, ""reward"": 2.3193286502278934, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.6148395087594845, ""sigma_ratio"": 1.3296614292038904, ""stride"": 5, ""temperature"": 1.2144742062092746}",3,True,0.17517282489117858,0.1588949755823755,0.1867153698366467,3.248201238423937,2.939628491692199,3.513147589107206,0.3549065467665479,0.23066950511884068,0.4525213836192954,R2_viability_relevant,0.645093453233452,R2_viability_relevant,0.645093453233452
B1_07,B1,,"{""b_ratio"": 2.306930317728408, ""bias"": 1.8699311320389178, ""fitness_mode"": ""fraction"", ""floor"": 0, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.007147328107475221, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 6, ""n_segments"": 8, ""n_seqs"": 8, ""p"": 0.86676069716852, ""penalty"": 0.8386191809522442, ""penalty_ratio"": 0.46542004827341854, ""reward"": 1.8018544410866972, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 0.8769553400173027, ""sigma_ratio"": 1.081898058445521, ""stride"": 1, ""temperature"": 0.810571137614683}",3,True,0.2890148690706505,0.2882578327423124,0.2901807972203744,0.1946546184476662,0.1910988087958427,0.2007669115387881,-0.0007970349702560335,-0.0033359204229777,0.003306421560606,R1_syntactic_only,0.22138152620933516,R1_syntactic_only,0.22138152620933516
B1_08,B1,,"{""b_ratio"": 2.011760565007504, ""bias"": 2.0262584103478067, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 4, ""mutation_rate"": 0.00012449855502608, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 2, ""n_seqs"": 8, ""p"": 0.978690912128897, ""penalty"": 0.5141966035586177, ""penalty_ratio"": 0.21156666757981593, ""reward"": 2.430423513499031, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 0.5924935707633263, ""sigma_ratio"": 0.5882542890852427, ""stride"": 2, ""temperature"": 1.0072065461429545}",3,True,0.12685843987994036,0.1190878153353158,0.1395823871301413,5.550641199588765,4.407424276364397,6.523579923821288,1.699598696833604,1.3201328660190406,2.1229393908865646,R3_strong_adaptation,0.6995986968336041,R3_strong_adaptation,0.6995986968336041
B1_09,B1,,"{""b_ratio"": 0.9975633262175099, ""bias"": 1.7742398278454292, ""fitness_mode"": ""fraction"", ""floor"": 0, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.00038113150217634954, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 6, ""n_segments"": 2, ""n_seqs"": 8, ""p"": 0.4954951743682328, ""penalty"": 0.6526196199803707, ""penalty_ratio"": 0.24935255333973494, ""reward"": 2.6172566161421944, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 0.09060828393989517, ""sigma_ratio"": 0.05094435357124501, ""stride"": 2, ""temperature"": 1.7785736315837375}",3,True,-0.002057960885365933,-0.0044037020478654,0.0013410355947726,-8.108419984094139e-06,-0.0006286649773252,0.0006338123777789,0.0002196072045544333,-0.0012672848027373,0.0016570430510629,R0_null,0.9997803927954456,R0_null,1.2057960885365933
B1_10,B1,,"{""b_ratio"": 1.3838359020959472, ""bias"": 2.374612666746951, ""fitness_mode"": ""count"", ""floor"": 0, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.00018784835755154288, ""n_cells"": 40, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 2, ""n_seqs"": 8, ""p"": 0.6083145239102223, ""penalty"": 0.18424253592526385, ""penalty_ratio"": 0.11790919052901745, ""reward"": 1.562579940534167, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 2.0184117009009976, ""sigma_ratio"": 1.1762552335508947, ""stride"": 1, ""temperature"": 1.7159640555288245}",3,True,0.4005011013349345,0.3852890429660328,0.4089460092406441,4.682911458010914,4.667365218210794,4.709225436035982,0.08175427236350903,-0.014516686252164799,0.1838307998820383,R2_viability_relevant,0.9182457276364909,R2_viability_relevant,0.9182457276364909
B1_11,B1,,"{""b_ratio"": 1.2545560025053053, ""bias"": 1.3352635197018738, ""fitness_mode"": ""fraction"", ""floor"": 1, ""jitter"": 0, ""motif_length"": 4, ""mutation_rate"": 0.0017023502138196409, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 3, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 0.951375754858168, ""penalty"": 0.5625601787160569, ""penalty_ratio"": 0.41293595220611623, ""reward"": 1.362342454587863, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.3578198699363253, ""sigma_ratio"": 1.2757489761496097, ""stride"": 2, ""temperature"": 1.0643315380384761}",3,True,0.4141973172236491,0.3856893285155876,0.4289855689761121,0.12979385021005208,0.1008100332424417,0.150671656313327,0.0037966479495125335,-0.0089587224454636,0.014591715151905,R1_syntactic_only,0.4808245991597917,R1_syntactic_only,0.4808245991597917
B1_12,B1,,"{""b_ratio"": 2.1721979900193595, ""bias"": 2.5007162995724794, ""fitness_mode"": ""count"", ""floor"": 0, ""jitter"": 0, ""motif_length"": 6, ""mutation_rate"": 0.00017213749574060178, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 3, ""n_segments"": 2, ""n_seqs"": 8, ""p"": 0.4538353939376268, ""penalty"": 0.670327922092565, ""penalty_ratio"": 0.3032849551718537, ""reward"": 2.2102247759462044, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 0.9520886699394325, ""sigma_ratio"": 0.827013082418108, ""stride"": 1, ""temperature"": 1.1512377375647014}",3,True,0.11235695280479886,0.1104995463244718,0.1143430679286534,9.866938540248384,9.812521074846645,9.90269356148678,0.07318740118857826,-0.1221078667538204,0.3586727467697841,R2_viability_relevant,0.9268125988114218,R2_viability_relevant,0.9268125988114218
B1_13,B1,,"{""b_ratio"": 2.8629683908610324, ""bias"": 2.6887427597663884, ""fitness_mode"": ""fraction"", ""floor"": 0, ""jitter"": 0, ""motif_length"": 6, ""mutation_rate"": 0.00030967201585289613, ""n_cells"": 40, ""n_gens"": 150, ""n_metabolites"": 6, ""n_segments"": 8, ""n_seqs"": 8, ""p"": 0.7993668659120046, ""penalty"": 0.8949788073031568, ""penalty_ratio"": 0.2983947554205095, ""reward"": 2.9993114525150344, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.322116478146468, ""sigma_ratio"": 1.4077872166167076, ""stride"": 2, ""temperature"": 0.939145108394911}",3,True,0.2807429445458096,0.2638413616953013,0.309729339129254,0.38082983750733734,0.3747714091148234,0.3859710085294379,0.0077242218777218985,-0.0230872516765869,0.0276449586437466,R2_viability_relevant,0.5233193500293494,R2_viability_relevant,0.5233193500293494
B1_14,B1,,"{""b_ratio"": 0.522265070278839, ""bias"": 0.4538493026587328, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 4, ""mutation_rate"": 0.0008574261000977787, ""n_cells"": 40, ""n_gens"": 150, ""n_metabolites"": 6, ""n_segments"": 8, ""n_seqs"": 8, ""p"": 0.7444794783766534, ""penalty"": 1.0399563095861921, ""penalty_ratio"": 0.4954855972109523, ""reward"": 2.0988628437234516, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 0.4130160479373395, ""sigma_ratio"": 0.4752763836776877, ""stride"": 2, ""temperature"": 0.8690018316109505}",3,True,0.0976230869913632,0.09580757606015018,0.1004608243539194,0.1991910061205365,0.1633184117169523,0.23074844397807928,-0.0873238292512598,-0.20024752944022586,-0.0128101918368841,R1_syntactic_only,0.203235975517854,R1_syntactic_only,0.203235975517854
B1_15,B1,,"{""b_ratio"": 2.5720465179599876, ""bias"": 3.6266213182908347, ""fitness_mode"": ""fraction"", ""floor"": 1, ""jitter"": 0, ""motif_length"": 6, ""mutation_rate"": 0.0010468091259703577, ""n_cells"": 160, ""n_gens"": 150, ""n_metabolites"": 6, ""n_segments"": 2, ""n_seqs"": 8, ""p"": 0.6620451796735867, ""penalty"": 0.30342115804440645, ""penalty_ratio"": 0.18548352069112406, ""reward"": 1.6358388977836889, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 0.38029788351443256, ""sigma_ratio"": 0.2697121538848263, ""stride"": 5, ""temperature"": 1.4100138908713364}",3,True,0.0112335942424995,0.01040088744245,0.0126344199055243,0.0165020433058413,0.0151226262766819,0.0179530758343593,0.0010969830511587334,-0.0024667431150453,0.0050661309683046,R1_syntactic_only,0.12335942424994989,R1_syntactic_only,0.12335942424994989
B2_default,B2,anchor,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.0, ""sigma_ratio"": 0.8333333333333334, ""stride"": 1, ""temperature"": 1.2}",4,True,0.23725016612066627,0.2260065033796672,0.24849382886166532,11.901863606770831,10.604003906249993,13.19972330729167,4.15457682291667,2.4593815104166694,5.643580729166668,R3_strong_adaptation,3.1545768229166704,R3_strong_adaptation,3.1545768229166704
B2_floor0,B2,fitness,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.0, ""sigma_ratio"": 0.8333333333333334, ""stride"": 1, ""temperature"": 1.2}",4,True,0.259637704172465,0.24569606394868032,0.27319178715510767,12.369978841145835,11.904286024305552,12.835671657986115,4.159791666666669,3.5650390625000075,4.76274739583334,R3_strong_adaptation,3.1597916666666688,R3_strong_adaptation,3.1597916666666688
B2_floor1,B2,fitness,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.0, ""sigma_ratio"": 0.8333333333333334, ""stride"": 1, ""temperature"": 1.2}",4,True,0.26790056083810065,0.2465187139700509,0.2883102456398248,12.24102376302083,11.491311306423611,12.66063910590277,4.538639322916669,3.859915364583335,5.395247395833335,R3_strong_adaptation,3.5386393229166693,R3_strong_adaptation,3.5386393229166693
B2_fraction,B2,fitness,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""fraction"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.0, ""sigma_ratio"": 0.8333333333333334, ""stride"": 1, ""temperature"": 1.2}",4,True,0.24695333101361544,0.22430833308724238,0.2647764247605172,0.17099668560606057,0.12822477706755042,0.21998722577335852,0.04178728693181838,0.00591264204545475,0.0850875946969699,R1_syntactic_only,0.3160132575757577,R1_syntactic_only,0.3160132575757577
B2_jitter,B2,position,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 2, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.0, ""sigma_ratio"": 0.8333333333333334, ""stride"": 1, ""temperature"": 1.2}",4,True,0.2591256392728427,0.24402707253726996,0.2731132896013678,11.646112738715281,11.124495442708339,12.167730034722222,4.434355468750001,3.68889322916667,5.179817708333331,R3_strong_adaptation,3.4343554687500006,R3_strong_adaptation,3.4343554687500006
B2_met3,B2,metabolite,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 3, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.0, ""sigma_ratio"": 0.8333333333333334, ""stride"": 1, ""temperature"": 1.2}",4,True,0.22057675292315193,0.20060226008443324,0.2518738854162098,14.815597873263886,14.21165635850694,15.6248291015625,5.676477864583332,5.1122265625,6.240729166666664,R3_strong_adaptation,4.676477864583332,R3_strong_adaptation,4.676477864583332
B2_met6,B2,metabolite,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 6, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.0, ""sigma_ratio"": 0.8333333333333334, ""stride"": 1, ""temperature"": 1.2}",4,True,0.29315443666874524,0.27403928729694005,0.30969506455687595,7.874351671006949,6.9757188585069505,8.468332248263895,2.8523958333333326,1.4258528645833373,3.8363867187500027,R3_strong_adaptation,1.8523958333333326,R3_strong_adaptation,1.8523958333333326
B2_penaltyhigh,B2,fitness,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 1.0, ""penalty_ratio"": 0.5, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.0, ""sigma_ratio"": 0.8333333333333334, ""stride"": 1, ""temperature"": 1.2}",4,True,0.25769060802357213,0.23613770397590117,0.27924351207124315,16.63591579861111,16.124398871527774,17.356813151041663,5.503645833333334,4.662942708333333,6.696888020833328,R3_strong_adaptation,4.503645833333334,R3_strong_adaptation,4.503645833333334
B2_penaltylow,B2,fitness,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.2, ""penalty_ratio"": 0.1, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.0, ""sigma_ratio"": 0.8333333333333334, ""stride"": 1, ""temperature"": 1.2}",4,True,0.24234561577023545,0.2232114461610475,0.26147978537942335,10.284009331597224,9.50965277777778,11.05836588541667,3.350666666666662,2.700296874999996,4.024624999999997,R3_strong_adaptation,2.350666666666662,R3_strong_adaptation,2.350666666666662
B2_reverse,B2,position,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""reverse"", ""seq_len"": 60, ""sigma"": 1.0, ""sigma_ratio"": 0.8333333333333334, ""stride"": 1, ""temperature"": 1.2}",4,True,0.24808583510227034,0.2225756669217254,0.27019181775722007,12.263793945312498,11.452745225694441,13.074842664930555,4.919316406250001,4.010039062500002,6.143001302083336,R3_strong_adaptation,3.919316406250001,R3_strong_adaptation,3.919316406250001
B2_reward1,B2,fitness,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.25, ""penalty_ratio"": 0.25, ""reward"": 1, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.0, ""sigma_ratio"": 0.8333333333333334, ""stride"": 1, ""temperature"": 1.2}",4,True,0.26462866735901913,0.25836252171556734,0.2710477742076397,6.254233127170139,5.604820421006946,7.033892144097223,2.2000390624999975,1.7917903645833295,2.7043815104166713,R3_strong_adaptation,1.2000390624999975,R3_strong_adaptation,1.2000390624999975
B2_reward3,B2,fitness,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.75, ""penalty_ratio"": 0.25, ""reward"": 3, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.0, ""sigma_ratio"": 0.8333333333333334, ""stride"": 1, ""temperature"": 1.2}",4,True,0.24674587928346342,0.22866700378984872,0.26482475477707806,18.859143066406244,14.52573649088541,22.099975585937493,7.652001953125001,3.544062500000001,10.520400390624994,R3_strong_adaptation,6.652001953125001,R3_strong_adaptation,6.652001953125001
B2_seg2,B2,position,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 2, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.0, ""sigma_ratio"": 0.8333333333333334, ""stride"": 1, ""temperature"": 1.2}",4,True,0.2677172663070332,0.2622357687092291,0.27455709342769347,12.219034830729168,11.241699218750004,13.301424153645828,4.068613281249997,3.357604166666661,5.015358072916664,R3_strong_adaptation,3.0686132812499967,R3_strong_adaptation,3.0686132812499967
B2_seg8,B2,position,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 8, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.0, ""sigma_ratio"": 0.8333333333333334, ""stride"": 1, ""temperature"": 1.2}",4,True,0.2520558368557606,0.23908200487905457,0.2648252117309316,10.644048394097222,8.951296657986116,12.336800130208331,2.932819010416667,1.5702994791666676,4.295338541666666,R3_strong_adaptation,1.932819010416667,R3_strong_adaptation,1.932819010416667
B2_stride2,B2,window,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.0, ""sigma_ratio"": 0.8333333333333334, ""stride"": 2, ""temperature"": 1.2}",4,True,0.27357563100455246,0.24994435499661155,0.2972069070124934,7.269650607638891,6.336206054687501,8.194923095703123,3.100332031249998,2.564244791666665,3.636419270833331,R3_strong_adaptation,2.100332031249998,R3_strong_adaptation,2.100332031249998
B2_stride5,B2,window,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.0, ""sigma_ratio"": 0.8333333333333334, ""stride"": 5, ""temperature"": 1.2}",4,True,0.27905846935361805,0.24791548400280447,0.3050206815231844,3.7358208550347225,3.211588541666666,4.260053168402777,1.81486328125,1.3558463541666672,2.37244140625,R3_strong_adaptation,0.8148632812500001,R3_strong_adaptation,0.8148632812500001
B2_stride7,B2,window,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.0, ""sigma_ratio"": 0.8333333333333334, ""stride"": 7, ""temperature"": 1.2}",4,True,0.2543626327708839,0.22136295630197927,0.2909596286021911,2.495559353298612,2.232275390625,2.758843315972223,1.0760026041666666,0.7336848958333324,1.4425130208333337,R2_viability_relevant,0.0760026041666666,R3_strong_adaptation,0.0760026041666666
